order,type,document_number,pracel_number,sub_district_no,location_id,rai,ngan,tarang_wa,usage_agriculture,usage_living,usage_other,usage_none,usage_misc,type_of_usage
252,โฉนด,67067,2582,4285.0,01D016/004,0.0,0.0,30.5,0.0,30.5,0.0,0.0,0.0,living
253,โฉนด,1021,701,1093.0,01D017,0.0,2.0,52.1,0.0,247.6,4.5,0.0,0.0,living
254,โฉนด,29732,708,3685.0,01D017/001,0.0,0.0,16.3,16.3,0.0,10.5,0.0,0.0,agriculture
255,โฉนด,29731,707,3684.0,01D017/002,0.0,0.0,16.1,16.1,0.0,10.5,0.0,0.0,agriculture
256,โฉนด,29730,706,3683.0,01D017/003,0.0,0.0,16.1,0.0,0.0,0.0,0.0,16.1,misc
257,โฉนด,29729,705,3682.0,01D017/004,0.0,0.0,16.2,0.0,0.0,0.0,0.0,16.2,misc
258,โฉนด,29728,704,3681.0,01D017/005,0.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,misc
259,โฉนด,29727,703,3680.0,01D017/006,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,living
260,โฉนด,29726,702,3679.0,01D017/007,0.0,0.0,16.7,16.7,10.5,0.0,0.0,0.0,agriculture
261,โฉนด,1614,693,1086.0,01D018,0.0,0.0,71.0,0.0,71.0,0.0,0.0,0.0,living
262,โฉนด,29508,678,3627.0,01D018/001,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,living
263,โฉนด,86903,23,4779.0,01D018/002,0.0,0.0,51.9,51.9,0.0,0.0,0.0,0.0,agriculture
264,โฉนด,1299,694,1085.0,01D019,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,living
265,โฉนด,86016,2690,4761.0,01D019/001,0.0,1.0,24.4,0.0,124.4,0.0,0.0,0.0,living
266,โฉนด,86017,2691,4762.0,01D019/002,0.0,1.0,37.2,0.0,137.2,0.0,0.0,0.0,living
267,โฉนด,1089,696,1088.0,01D020,0.0,0.0,41.0,0.0,41.0,0.0,0.0,0.0,living
268,โฉนด,18770,697,3032.0,01D021,0.0,0.0,36.9,0.0,36.9,0.0,0.0,0.0,living
269,โฉนด,1023,698,1089.0,01D022,0.0,0.0,98.0,0.0,98.0,0.0,0.0,0.0,living
270,โฉนด,20999,700,3148.0,01D023,0.0,0.0,57.8,0.0,0.0,57.8,0.0,0.0,other
271,โฉนด,21000,699,3149.0,01D024,0.0,0.0,56.1,0.0,0.0,56.1,0.0,0.0,other
272,โฉนด,18772,691,3034.0,01D025,0.0,0.0,39.4,0.0,39.4,0.0,0.0,0.0,living
273,โฉนด,18771,690,3033.0,01D026,0.0,0.0,42.2,0.0,42.2,0.0,0.0,0.0,living
274,โฉนด,1634,688,1744.0,01D027,0.0,0.0,57.5,0.0,57.5,0.0,0.0,0.0,living
275,โฉนด,2938,687,1987.0,01D027/001,0.0,0.0,47.8,0.0,0.0,0.0,0.0,47.8,misc
276,โฉนด,1100,679,1083.0,01D028,0.0,2.0,37.3,0.0,237.3,0.0,0.0,0.0,living
277,โฉนด,1012,683,1082.0,01D029,0.0,2.0,20.8,0.0,0.0,0.0,220.8,0.0,wasteland
278,โฉนด,1190,692,1084.0,01D030,0.0,0.0,62.4,0.0,62.4,0.0,0.0,0.0,living
279,โฉนด,1132,684,1092.0,01D031,0.0,1.0,88.6,0.0,188.6,0.0,0.0,0.0,living
280,โฉนด,1069,686,1090.0,01D032,0.0,1.0,6.4,0.0,106.4,0.0,0.0,0.0,living
281,โฉนด,1017,685,1091.0,01D033,0.0,0.0,15.1,0.0,0.0,0.0,0.0,15.1,misc
282,โฉนด,73751,7,4436.0,01D033/001,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,other
283,โฉนด,73752,8,4437.0,01D033/002,0.0,0.0,17.4,0.0,0.0,17.4,0.0,0.0,other
284,โฉนด,73753,9,4438.0,01D033/003,0.0,0.0,22.2,0.0,0.0,22.2,0.0,0.0,other
285,โฉนด,1033,680,1080.0,01D034,0.0,1.0,67.6,0.0,167.6,0.0,0.0,0.0,living
286,โฉนด,1013,682,1081.0,01D035,0.0,0.0,0.0,0.0,0.0,91.4,0.0,0.0,other
287,โฉนด,78026,16,4517.0,01D035/001,0.0,0.0,0.0,0.0,60.4,0.0,0.0,0.0,living
288,โฉนด,1015,527,1079.0,01D036,0.0,1.0,0.0,0.0,165.1,0.0,0.0,0.0,living
289,โฉนด,10735,681,2460.0,01D037,0.0,2.0,0.0,0.0,209.9,0.0,0.0,0.0,living
290,โฉนด,1696,752,1094.0,01D038,0.0,1.0,63.4,0.0,163.4,0.0,0.0,0.0,living
291,โฉนด,1745,750,1095.0,01D039,0.0,0.0,84.9,0.0,0.0,84.9,0.0,0.0,other
292,โฉนด,9003,751,2383.0,01D040,0.0,1.0,12.7,0.0,0.0,84.0,0.0,112.7,other
293,โฉนด,1362,757,1096.0,01D041,0.0,0.0,68.5,0.0,68.5,0.0,0.0,0.0,living
294,โฉนด,30453,754,3701.0,01D041/001,0.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,living
295,โฉนด,30454,755,3702.0,01D041/002,0.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,living
296,โฉนด,30455,756,3703.0,01D041/003,0.0,0.0,17.0,0.0,0.0,0.0,0.0,17.0,misc
297,โฉนด,46327,753,3865.0,01D041/004,0.0,0.0,15.7,0.0,15.7,0.0,0.0,0.0,living
298,โฉนด,1507,759,1097.0,01D042,0.0,1.0,95.5,0.0,0.0,0.0,0.0,195.5,misc
308,โฉนด,1508,758,1726.0,01D042/001,0.0,1.0,64.5,0.0,164.5,0.0,0.0,0.0,living
309,โฉนด,873,760,1098.0,01D043,0.0,0.0,70.0,0.0,70.0,0.0,0.0,0.0,living
310,โฉนด,35414,761,3768.0,01D043/001,0.0,0.0,43.9,0.0,43.9,0.0,0.0,0.0,living
311,โฉนด,1901,574,1727.0,01D043/002,0.0,0.0,44.2,44.2,0.0,0.0,0.0,0.0,agriculture
312,โฉนด,18968,762,3053.0,01D044,0.0,0.0,57.8,0.0,57.8,0.0,0.0,0.0,living
313,โฉนด,18969,763,3054.0,01D045,0.0,0.0,59.8,59.8,0.0,18.0,0.0,0.0,agriculture
314,โฉนด,18970,764,3055.0,01D046,0.0,0.0,61.7,0.0,61.7,0.0,0.0,0.0,living
315,โฉนด,901,765,1099.0,01D047,0.0,0.0,95.14,0.0,0.0,0.0,0.0,95.1,misc
316,โฉนด,7463,575,2147.0,01D048,0.0,1.0,33.1,0.0,133.1,0.0,0.0,0.0,living
317,โฉนด,767,766,1100.0,01D049,0.0,1.0,29.7,129.7,63.75,0.0,0.0,0.0,agriculture
318,โฉนด,902,767,1101.0,01D050,0.0,0.0,16.9,0.0,16.9,0.0,0.0,0.0,living
319,โฉนด,119631,48,5132.0,01D050/001,0.0,0.0,13.1,0.0,13.1,0.0,0.0,0.0,living
320,โฉนด,119656,45,5129.0,01D050/002,0.0,0.0,42.8,0.0,0.0,0.0,0.0,42.8,misc
321,โฉนด,119657,46,5130.0,01D050/003,0.0,0.0,26.9,0.0,26.9,0.0,0.0,0.0,living
322,โฉนด,119633,50,5134.0,01D050/004,0.0,0.0,27.8,0.0,27.8,0.0,0.0,0.0,living
323,โฉนด,119632,49,5133.0,01D050/005,0.0,0.0,5.8,0.0,5.8,0.0,0.0,0.0,living
324,โฉนด,119658,47,5131.0,01D050/006,0.0,0.0,21.3,0.0,21.3,0.0,0.0,0.0,living
325,โฉนด,119634,51,5135.0,01D050/007,0.0,0.0,26.1,0.0,0.0,0.0,0.0,26.1,misc
326,โฉนด,119635,52,5136.0,01D050/008,0.0,0.0,27.8,0.0,0.0,0.0,0.0,27.8,misc
327,โฉนด,8345,576,2318.0,01D051,0.0,0.0,63.3,0.0,63.3,0.0,0.0,0.0,living
328,โฉนด,29484,579,3624.0,01D051/001,0.0,0.0,49.5,0.0,49.5,0.0,0.0,0.0,living
329,โฉนด,870,577,1108.0,01D052,0.0,0.0,37.1,0.0,37.1,0.0,0.0,0.0,living
330,โฉนด,893,578,1109.0,01D053,0.0,0.0,31.4,0.0,31.4,0.0,0.0,0.0,living
331,โฉนด,888,580,1106.0,01D054,0.0,0.0,48.1,0.0,48.1,0.0,0.0,0.0,living
332,โฉนด,2435,581,1103.0,01D055,0.0,0.0,63.7,0.0,63.7,0.0,0.0,0.0,living
333,โฉนด,826,768,1104.0,01D056,0.0,1.0,85.0,0.0,0.0,0.0,0.0,185.0,misc
334,โฉนด,121169,57,5172.0,01D056/002,0.0,0.0,26.5,0.0,26.5,0.0,0.0,0.0,living
335,โฉนด,121170,58,5173.0,01D056/003,0.0,0.0,25.5,0.0,0.0,0.0,0.0,25.5,misc
336,โฉนด,121171,59,5174.0,01D056/004,0.0,0.0,25.8,0.0,25.8,0.0,0.0,0.0,living
337,โฉนด,121172,60,5175.0,01D056/005,0.0,0.0,26.1,0.0,26.1,0.0,0.0,0.0,living
338,โฉนด,137964,633,6183.0,01D057,0.0,2.0,60.8,0.0,260.8,0.0,0.0,0.0,living
339,โฉนด,822,582,1105.0,01D058,0.0,0.0,36.3,0.0,0.0,0.0,36.3,0.0,wasteland
340,โฉนด,132066,621,5544.0,01D058/001,0.0,0.0,29.1,0.0,0.0,0.0,0.0,29.1,misc
341,โฉนด,132067,622,5545.0,01D058/002,0.0,0.0,24.6,0.0,24.6,0.0,0.0,0.0,living
342,โฉนด,132068,-,-,01D058/003,0.0,0.0,8.4,0.0,0.0,8.4,0.0,0.0,other
343,โฉนด,137965,634,6184.0,01D059,0.0,0.0,77.2,77.2,0.0,0.0,77.2,0.0,agriculture
344,โฉนด,132058,613,5536.0,01D059/001,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,other
345,โฉนด,132059,614,5537.0,01D059/002,0.0,0.0,29.1,0.0,0.0,0.0,0.0,29.1,misc
346,โฉนด,132060,615,5538.0,01D059/003,0.0,0.0,29.1,0.0,29.1,0.0,0.0,0.0,living
347,โฉนด,132061,616,5539.0,01D059/004,0.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,living
348,โฉนด,132062,617,5540.0,01D059/005,0.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,living
349,โฉนด,132063,618,5541.0,01D059/006,0.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,living
350,โฉนด,132064,619,5542.0,01D059/007,0.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,living
351,โฉนด,132065,620,5543.0,01D059/008,0.0,0.0,79.4,0.0,0.0,0.0,0.0,79.4,misc
352,โฉนด,19770,647,3089.0,01D060,0.0,0.0,9.1,9.1,0.0,0.0,0.0,0.0,agriculture
353,โฉนด,2510,528,1078.0,01E001,0.0,1.0,5.5,0.0,105.5,0.0,0.0,0.0,living
354,โฉนด,8281,531,2329.0,01E002,0.0,1.0,5.0,105.0,16.85,0.0,0.0,0.0,agriculture
355,โฉนด,1354,533,1077.0,01E003,0.0,0.0,45.2,0.0,45.2,0.0,0.0,0.0,living
356,โฉนด,29201,529,3594.0,01E003/001,0.0,0.0,22.2,0.0,22.2,0.0,0.0,0.0,living
357,โฉนด,29202,530,3595.0,01E003/002,0.0,0.0,47.8,0.0,47.8,0.0,0.0,0.0,living
358,โฉนด,29230,532,3596.0,01E003/003,0.0,0.0,46.2,46.2,0.0,0.0,0.0,0.0,agriculture
359,โฉนด,128690,610,5435.0,01E003/004,0.0,0.0,16.5,0.0,16.5,0.0,0.0,0.0,living
360,โฉนด,128691,611,5436.0,01E003/005,0.0,0.0,13.5,0.0,13.5,0.0,0.0,0.0,living
361,โฉนด,128692,612,5437.0,01E003/006,0.0,0.0,14.4,0.0,14.4,0.0,0.0,0.0,living
362,โฉนด,2511,535,1076.0,01E004,0.0,0.0,44.8,8.0,0.0,44.8,0.0,0.0,agriculture
363,โฉนด,46797,534,3872.0,01E004/001,0.0,0.0,23.7,0.0,23.7,0.0,0.0,0.0,living
364,โฉนด,67400,271,4306.0,01E004/002,0.0,0.0,0.0,0.0,22.2,0.0,0.0,0.0,living
365,โฉนด,67399,190,4305.0,01E004/003,0.0,0.0,0.0,0.0,21.7,0.0,0.0,0.0,living
366,โฉนด,67398,189,4304.0,01E004/004,0.0,0.0,0.0,0.0,21.2,0.0,0.0,0.0,living
367,โฉนด,67397,188,4303.0,01E004/005,0.0,0.0,0.0,0.0,20.8,0.0,0.0,0.0,living
368,โฉนด,67393,184,4299.0,01E004/006,0.0,0.0,0.0,0.0,23.7,0.0,0.0,0.0,living
369,โฉนด,67394,185,4300.0,01E004/007,0.0,0.0,18.3,0.0,18.3,0.0,0.0,0.0,living
370,โฉนด,67395,186,4301.0,01E004/008,0.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,living
371,โฉนด,67396,187,4302.0,01E004/009,0.0,0.0,17.6,0.0,0.0,0.0,0.0,17.6,misc
372,โฉนด,70497,191,4364.0,01E004/010,0.0,0.0,22.7,0.0,22.7,0.0,0.0,0.0,living
373,โฉนด,80647,586,4587.0,01E004/011,0.0,0.0,21.6,0.0,0.0,0.0,0.0,21.6,misc
374,โฉนด,80648,587,4588.0,01E004/012,0.0,0.0,20.9,0.0,20.9,0.0,0.0,0.0,living
375,โฉนด,80649,588,4589.0,01E004/013,0.0,0.0,19.7,0.0,19.7,0.0,0.0,0.0,living
376,โฉนด,80650,589,4590.0,01E004/014,0.0,0.0,20.8,20.8,15.0,0.0,0.0,0.0,agriculture
377,โฉนด,883,573,1075.0,01E005,1.0,0.0,53.4,453.4,0.0,197.06,0.0,0.0,agriculture
378,โฉนด,874,572,1074.0,01E006,0.0,2.0,54.8,0.0,0.0,254.8,0.0,0.0,other
379,โฉนด,872,571,1073.0,01E007,0.0,0.0,82.8,0.0,82.8,0.0,0.0,0.0,living
380,โฉนด,95310,84,4913.0,01E007/002,0.0,0.0,82.8,0.0,82.8,0.0,0.0,0.0,living
381,โฉนด,95311,85,4914.0,01E007/003,0.0,0.0,82.8,0.0,82.8,0.0,0.0,0.0,living
382,โฉนด,871,570,1072.0,01E008,0.0,2.0,1.9,0.0,0.0,201.9,0.0,0.0,other
383,โฉนด,1882,986,1071.0,01E009,0.0,3.0,22.6,0.0,0.0,0.0,0.0,322.6,misc
384,โฉนด,27074,569,3500.0,01E009/001,0.0,2.0,10.8,0.0,210.8,0.0,0.0,0.0,living
385,โฉนด,2671,987,1854.0,01E010,0.0,0.0,56.4,0.0,56.4,0.0,0.0,0.0,living
386,โฉนด,1053,989,1070.0,01E011,0.0,0.0,88.2,0.0,88.2,0.0,0.0,0.0,living
387,โฉนด,30737,788,3718.0,01E011/001,0.0,0.0,17.3,0.0,17.3,0.0,0.0,0.0,living
388,โฉนด,2446,990,1829.0,01E012,0.0,0.0,49.3,0.0,49.3,0.0,0.0,0.0,living
389,โฉนด,98213,35,4944.0,01E012/001,0.0,0.0,12.3,0.0,12.3,0.0,0.0,0.0,living
390,โฉนด,98212,34,4943.0,01E012/002,0.0,0.0,12.3,0.0,12.3,0.0,0.0,0.0,living
391,โฉนด,98211,33,4942.0,01E012/003,0.0,0.0,12.4,0.0,12.4,0.0,0.0,0.0,living
392,โฉนด,98210,32,4941.0,01E012/004,0.0,0.0,12.3,0.0,12.3,0.0,0.0,0.0,living
393,โฉนด,1061,992,1069.0,01E013,0.0,1.0,2.3,0.0,102.3,0.0,0.0,0.0,living
394,โฉนด,11466,991,3628.0,01E013/001,0.0,0.0,37.8,0.0,37.8,0.0,0.0,0.0,living
395,โฉนด,1065,993,1068.0,01E014,0.0,0.0,57.9,0.0,57.9,0.0,0.0,0.0,living
396,โฉนด,1062,994,1067.0,01E015,0.0,0.0,72.1,0.0,72.1,0.0,0.0,0.0,living
397,โฉนด,2492,995,1066.0,01E016,0.0,0.0,48.6,0.0,48.6,0.0,0.0,0.0,living
398,โฉนด,2583,996,1838.0,01E017,0.0,0.0,57.4,0.0,0.0,0.0,0.0,57.4,misc
399,โฉนด,800,1034,1113.0,01E020,0.0,3.0,24.8,324.8,0.0,0.0,0.0,0.0,agriculture
400,โฉนด,124949,578,5334.0,01E020/001,0.0,0.0,44.1,0.0,44.1,0.0,0.0,44.1,living
401,โฉนด,124948,577,5333.0,01E020/002,0.0,0.0,22.3,0.0,0.0,0.0,0.0,22.3,misc
403,โฉนด,124947,576,5332.0,01E020/003,0.0,0.0,22.3,0.0,0.0,22.3,0.0,0.0,other
404,โฉนด,124946,575,5331.0,01E020/004,0.0,0.0,22.2,0.0,0.0,22.2,0.0,0.0,other
405,โฉนด,124945,574,5330.0,01E020/005,0.0,0.0,22.4,0.0,0.0,22.4,0.0,0.0,other
406,โฉนด,124944,573,5329.0,01E020/006,0.0,0.0,22.4,0.0,0.0,0.0,0.0,22.4,misc
407,โฉนด,124943,572,5328.0,01E020/007,0.0,0.0,22.7,0.0,0.0,0.0,0.0,22.7,misc
408,โฉนด,124942,571,5327.0,01E020/008,0.0,0.0,35.2,0.0,0.0,0.0,0.0,35.2,misc
409,โฉนด,970,1013,1715.0,01E021,0.0,1.0,97.4,0.0,0.0,197.4,0.0,0.0,other
410,โฉนด,969,1012,1714.0,01E022,0.0,1.0,65.4,0.0,165.4,0.0,0.0,0.0,living
411,โฉนด,938,1011,1114.0,01E023,0.0,1.0,39.5,0.0,0.0,0.0,0.0,139.5,misc
412,โฉนด,2277,1009,1115.0,01E024,0.0,1.0,43.1,0.0,143.1,0.0,0.0,0.0,living
413,โฉนด,816,1010,1116.0,01E025,0.0,2.0,24.8,0.0,0.0,0.0,0.0,224.8,misc
414,โฉนด,7143,1008,2095.0,01E026,0.0,1.0,56.5,0.0,156.5,0.0,0.0,0.0,living
415,โฉนด,1926,1006,1117.0,01E027,0.0,2.0,23.0,223.0,0.0,25.38,0.0,0.0,agriculture
416,โฉนด,1679,1007,1337.0,01E028,0.0,3.0,70.6,370.6,0.0,101.0,0.0,0.0,agriculture
417,โฉนด,1358,1005,1118.0,01E029,0.0,1.0,35.1,135.1,0.0,63.0,0.0,0.0,agriculture
418,โฉนด,1070,1004,1119.0,01E030,1.0,0.0,11.3,0.0,411.3,0.0,0.0,0.0,living
419,โฉนด,87206,19,4792.0,01E030/001,0.0,3.0,28.3,0.0,328.3,0.0,0.0,0.0,living
420,โฉนด,858,1002,1120.0,01E031,0.0,0.0,67.2,0.0,67.2,0.0,0.0,0.0,living
421,โฉนด,3871,1001,2065.0,01E031/001,0.0,0.0,83.6,0.0,83.6,0.0,0.0,0.0,living
422,โฉนด,29205,1003,3597.0,01E031/002,0.0,0.0,55.5,0.0,55.5,0.0,0.0,0.0,living
423,โฉนด,2723,1000,1875.0,01E032,0.0,1.0,6.5,0.0,106.5,0.0,0.0,0.0,living
424,โฉนด,2006,999,1768.0,01E033,0.0,2.0,25.0,0.0,213.0,12.0,0.0,0.0,living
425,โฉนด,2728,998,1877.0,01E033/001,0.0,1.0,12.0,0.0,112.0,0.0,0.0,0.0,living
426,โฉนด,4217,997,1121.0,01E034,1.0,0.0,65.2,0.0,401.45,63.75,0.0,0.0,living
427,โฉนด,283,1061,615.0,01E035,0.0,0.0,70.1,0.0,70.1,0.0,0.0,0.0,living
428,โฉนด,220,1059,616.0,01E037,0.0,0.0,8.7,0.0,8.7,0.0,0.0,0.0,living
429,โฉนด,81678,20,4834.0,01E037/001,0.0,0.0,14.2,0.0,0.0,14.2,0.0,0.0,other
430,โฉนด,221,1058,617.0,01E038,0.0,0.0,89.5,89.5,0.0,0.0,0.0,0.0,agriculture
431,โฉนด,71578,108,4376.0,01E038/001,0.0,0.0,76.0,0.0,76.0,0.0,0.0,0.0,living
432,โฉนด,332,1057,618.0,01E039,0.0,0.0,78.4,0.0,78.4,0.0,0.0,0.0,living
433,โฉนด,295,1056,619.0,01E040,0.0,0.0,65.5,0.0,0.0,0.0,65.5,0.0,wasteland
434,โฉนด,66739,174,4272.0,01E040/001,0.0,0.0,65.6,0.0,65.6,0.0,0.0,0.0,living
435,โฉนด,66738,173,4271.0,01E040/002,0.0,0.0,65.5,0.0,65.5,0.0,0.0,0.0,living
436,โฉนด,300,1055,620.0,01E041,0.0,1.0,6.6,0.0,106.6,0.0,0.0,0.0,living
437,โฉนด,331,1048,610.0,01E042,0.0,1.0,4.4,0.0,99.9,4.5,0.0,0.0,living
438,โฉนด,301,1047,607.0,01E043,0.0,0.0,92.4,92.4,0.0,0.0,0.0,0.0,agriculture
439,โฉนด,65960,99,4100.0,01E043/001,0.0,0.0,61.6,0.0,0.0,0.0,0.0,61.6,misc
440,โฉนด,65959,98,4099.0,01E043/002,0.0,0.0,30.7,0.0,30.7,0.0,0.0,0.0,living
441,โฉนด,133983,121,5952.0,01E043/003,0.0,0.0,44.6,44.6,12.0,0.0,0.0,0.0,agriculture
442,โฉนด,305,1046,608.0,01E044,0.0,1.0,69.9,169.9,0.0,0.0,0.0,0.0,agriculture
443,โฉนด,302,1045,611.0,01E045,0.0,0.0,99.6,0.0,99.6,0.0,0.0,0.0,living
444,โฉนด,23022,1044,3186.0,01E045/001,0.0,0.0,99.1,99.1,0.0,0.0,0.0,0.0,agriculture
445,โฉนด,297,1041,612.0,01E046,0.0,0.0,95.7,0.0,0.0,0.0,0.0,95.7,misc
446,โฉนด,307,1042,613.0,01E047,0.0,1.0,63.2,0.0,163.2,0.0,0.0,0.0,living
447,โฉนด,334,1049,609.0,01E048,0.0,0.0,50.2,0.0,50.2,0.0,0.0,0.0,living
448,โฉนด,324,1050,606.0,01E049,0.0,2.0,18.6,0.0,218.6,0.0,0.0,0.0,living
449,โฉนด,322,1053,605.0,01E050,0.0,0.0,84.8,0.0,84.8,0.0,0.0,0.0,living
450,โฉนด,98914,36,4952.0,01E050/001,0.0,0.0,37.0,0.0,37.0,0.0,0.0,0.0,living
451,โฉนด,5495,1052,2072.0,01E051,0.0,0.0,36.4,0.0,36.4,0.0,0.0,0.0,living
452,โฉนด,5494,1051,2071.0,01E052,0.0,0.0,34.5,0.0,34.5,0.0,0.0,0.0,living
453,โฉนด,321,1054,604.0,01E053,0.0,0.0,81.6,0.0,81.6,0.0,0.0,0.0,living
454,โฉนด,2757,1043,614.0,01E054,2.0,0.0,36.7,0.0,0.0,0.0,0.0,0.0,unknown
455,โฉนด,335,1098,621.0,01F001,0.0,1.0,7.5,107.5,0.0,0.0,0.0,107.5,agriculture
456,โฉนด,333,1097,622.0,01F002,0.0,0.0,29.7,29.7,13.5,0.0,0.0,0.0,agriculture
457,โฉนด,98028,31,4939.0,01F002/001,0.0,0.0,28.7,28.7,0.0,0.0,0.0,0.0,agriculture
458,โฉนด,9465,1096,2399.0,01F003,0.0,0.0,30.2,28.9,27.2,3.0,0.0,0.0,agriculture
459,โฉนด,434,1095,623.0,01F004,0.0,1.0,48.5,0.0,148.5,0.0,0.0,0.0,living
460,โฉนด,296,1094,624.0,01F005,0.0,2.0,36.6,0.0,236.6,0.0,0.0,0.0,living
461,โฉนด,1949,1092,625.0,01F006,0.0,1.0,10.8,0.0,110.8,0.0,0.0,0.0,living
462,โฉนด,769,1093,626.0,01F007,0.0,0.0,48.7,0.0,48.7,0.0,0.0,0.0,living
463,โฉนด,1951,1090,628.0,01F008,0.0,1.0,28.4,0.0,123.4,5.0,0.0,0.0,living
464,โฉนด,591,1091,627.0,01F009,0.0,0.0,56.5,0.0,56.5,0.0,0.0,0.0,living
465,โฉนด,594,1162,629.0,01F010,0.0,1.0,50.7,0.0,150.7,0.0,0.0,0.0,living
466,โฉนด,592,1159,630.0,01F011,0.0,0.0,72.9,0.0,72.9,0.0,0.0,0.0,living
467,โฉนด,666,1163,632.0,01F012,0.0,2.0,93.1,0.0,0.0,293.1,0.0,0.0,other
468,โฉนด,82006,109,4640.0,01F012/001,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,agriculture
469,โฉนด,90893,23,4850.0,01F012/002,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,living
470,โฉนด,1825,1160,1753.0,01F013,0.0,0.0,52.7,0.0,52.7,0.0,0.0,0.0,living
471,โฉนด,530,1161,631.0,01F014,0.0,1.0,21.3,121.3,0.0,0.0,0.0,121.3,agriculture
472,โฉนด,8199,1197,2323.0,01F015,0.0,2.0,10.4,210.4,0.0,0.0,0.0,0.0,agriculture
473,โฉนด,8200,-,-,01F016,0.0,2.0,9.0,209.0,0.0,0.0,0.0,0.0,agriculture
474,โฉนด,8201,1199,2325.0,01F017,0.0,2.0,9.0,209.0,0.0,0.0,0.0,0.0,agriculture
475,โฉนด,203,1200,633.0,01F018,1.0,2.0,28.1,0.0,0.0,628.1,0.0,0.0,other
476,โฉนด,282,1201,634.0,01F019,0.0,1.0,19.6,0.0,119.6,0.0,0.0,0.0,living
477,โฉนด,281,1202,635.0,01F020,0.0,1.0,21.7,0.0,0.0,0.0,121.7,0.0,wasteland
478,นสล.,-,-,-,01F021,-,-,0.0,0.0,0.0,0.0,0.0,0.0,unknown
479,โฉนด,326,1099,599.0,01F022,0.0,1.0,81.5,0.0,181.5,0.0,0.0,0.0,living
480,โฉนด,29522,1100,3650.0,01F022/001,0.0,0.0,59.5,0.0,59.5,0.0,0.0,0.0,living
481,โฉนด,435,1105,600.0,01F024,0.0,1.0,58.0,158.0,0.0,0.0,0.0,0.0,agriculture
482,โฉนด,144905,177,6525.0,01F024/001,0.0,1.0,58.0,158.0,0.0,0.0,0.0,0.0,agriculture
483,โฉนด,294,1109,602.0,01F026,0.0,1.0,55.0,0.0,0.0,0.0,0.0,155.0,misc
484,โฉนด,42583,1110,3791.0,01F026/001,0.0,0.0,79.04,0.0,0.0,79.0,0.0,0.0,other
485,โฉนด,327,1101,597.0,01F027,0.0,0.0,74.5,0.0,74.5,0.0,0.0,0.0,living
486,โฉนด,329,1104,598.0,01F028,0.0,0.0,71.7,0.0,71.7,0.0,0.0,0.0,living
487,โฉนด,1208,1106,594.0,01F029,0.0,2.0,26.1,0.0,226.1,0.0,0.0,0.0,living
488,โฉนด,1194,1108,603.0,01F030,0.0,3.0,28.8,0.0,0.0,328.8,0.0,0.0,other
490,โฉนด,342,1102,596.0,01F031,0.0,0.0,74.3,0.0,74.3,0.0,0.0,0.0,living
491,โฉนด,328,1103,595.0,01F032,0.0,0.0,57.8,57.8,0.0,0.0,0.0,0.0,agriculture
492,โฉนด,2674,1157,1852.0,01F033,0.0,1.0,4.4,0.0,104.4,0.0,0.0,0.0,living
493,โฉนด,66642,172,4270.0,01F033/001,0.0,0.0,47.2,0.0,47.2,0.0,0.0,0.0,living
494,โฉนด,340,1158,591.0,01F034,0.0,0.0,47.1,0.0,47.1,0.0,0.0,0.0,living
495,โฉนด,325,1156,592.0,01F035,0.0,1.0,51.0,151.0,0.0,0.0,0.0,0.0,agriculture
496,โฉนด,330,1155,593.0,01F036,0.0,0.0,61.8,0.0,61.8,0.0,0.0,0.0,living
497,โฉนด,91151,24,4851.0,01F036/001,0.0,0.0,61.4,0.0,61.4,0.0,0.0,0.0,living
498,โฉนด,298,1145,586.0,01F037,0.0,2.0,15.5,0.0,0.0,0.0,215.5,0.0,wasteland
499,โฉนด,26231,1148,3425.0,01F037/001,0.0,0.0,24.6,0.0,24.6,0.0,0.0,0.0,living
500,โฉนด,26232,1147,3426.0,01F037/002,0.0,0.0,15.3,0.0,15.3,0.0,0.0,0.0,living
501,โฉนด,26233,1146,3427.0,01F037/003,0.0,0.0,16.3,0.0,16.3,0.0,0.0,0.0,living
502,โฉนด,26230,1149,3424.0,01F037/004,0.0,0.0,15.3,0.0,15.3,0.0,0.0,0.0,living
503,โฉนด,26229,1150,3423.0,01F037/005,0.0,0.0,14.5,0.0,14.5,0.0,0.0,0.0,living
504,โฉนด,26228,1151,3422.0,01F037/006,0.0,0.0,14.5,0.0,14.5,0.0,0.0,0.0,living
