order,type,document_number,parcel_number,sub_district_no,location_id,rai,ngan,tarang_wa,usage_agriculture,usage_living,usage_other,usage_none,usage_misc
1539,โฉนด,2687,930,1858,03A029,0,1,95.9,,195.9,,,
1540,โฉนด,1647,928,1493,03A030,0,0,31.3,,31.3,,,
1541,โฉนด,151274,995,6819,03A030/001,0,0,29.4,,,,29.4,
1542,โฉนด,151275,996,6820,03A030/002,0,0,29.4,,29.4,,,
1543,โฉนด,151276,997,6821,03A030/003,0,0,29.4,,,,29.4,
1544,โฉนด,151277,998,6822,03A030/004,0,0,29.4,,29.4,,,
1545,โฉนด,151278,999,6823,03A030/005,0,0,64.6,,64.6,,,
1546,โฉนด,1293,927,1494,03A031,0,0,31.4,,31.4,,,
1547,โฉนด,140944,993,6341,03A031/001,0,0,49,,49,,,
1548,โฉนด,140943,992,6340,03A031/002,0,0,24.5,,24.5,,,
1549,โฉนด,140942,991,6339,03A031/003,0,0,31.7,,31.7,,,
1550,โฉนด,140938,987,6335,03A031/004,0,0,24.5,24.5,,,,
1551,โฉนด,140939,988,6336,03A031/005,0,0,24.5,,24.5,,,
1552,โฉนด,140940,989,6337,03A031/006,0,0,24.5,,24.5,,,
1553,โฉนด,140941,990,6338,03A031/007,0,0,25,,25,,,
1554,โฉนด,1866,925,1689,03A033,0,2,11,,211,,,
1555,โฉนด,1109,924,1584,03A034,2,1,72.5,,,,972.5,
1556,โฉนด,1332,932,1633,03A035,6,1,17.4,,,,2517.4,
1557,โฉนด,1329,964,1496,03A036,2,2,9.3,,,,1009.3,
1558,โฉนด,ลพ.0680,,,03B001,5,3,3,"2,303.00",,,,
1559,โฉนด,1330,954,1522,03B002,2,2,17.5,"1,017.50",,,,
1560,โฉนด,22126,955,3157,03B003,0,1,14.2,114.2,,,,
1561,โฉนด,1867,956,1521,03B004,3,0,51.9,"1,251.90",,,,
1562,โฉนด,1331,957,1519,03B005,4,3,89.6,,"1,989.60",,,
1563,โฉนด,1383,960,1517,03B006,3,0,39.4,"1,239.40",,,,
1564,โฉนด,1486,959,1518,03B007,5,3,85,,,,"2,385.00",
1565,โฉนด,1389,961,1510,03B009,1,0,88.4,488.4,,,,
1566,โฉนด,1381,962,1509,03B010,2,3,9.2,"1,109.20",,,,
1567,โฉนด,1382,963,1508,03B011,6,1,44.9,,17.06,,,
1568,โฉนด,1396,965,1507,03B012,6,1,4.9,,,,2504.9,
1569,โฉนด,1691,923,1751,03B013,3,2,50.4,,,,1450.4,
1570,โฉนด,26288,921,3430,03B013/001,0,1,22.8,,122.8,,,
1571,โฉนด,1367,922,1690,03B013/002,0,0,32.8,,,,32.8,
1572,โฉนด,79699,9,4597,03B013/003,0,0,31.5,,,,31.5,
1573,โฉนด,79700,10,4548,03B013/004,0,0,32.7,,,,32.7,
1574,โฉนด,1785,1048,1513,03B015,7,1,83.7,,2983.7,,,
1575,โฉนด,1399,1050,1585,03B020,1,0,68.4,,,,468.4,
1576,โฉนด,100837,25,4955,03B020/001,0,3,69.3,,,,369.3,
1577,โฉนด,101760,26,5008,03B020/002,0,0,72.8,,,,72.8,
1578,โฉนด,2730,966,1878,03B021,4,0,2,,,,1602,
1579,โฉนด,100835,13,5002,03B021/001,0,0,67.4,,,,67.4,
1580,โฉนด,100836,14,4968,03B021/002,3,1,1.6,,,,1301.6,
1581,โฉนด,2420,967,1822,03C001,12,3,69.2,,,5169.2,,
1582,,,,,,,,,,,,,
1583,โฉนด,2408,1069,1814,03C002,9,2,16.2,,100,,,
1584,โฉนด,2530,1068,1835,03C003,0,1,97.5,,,,197.5,
1585,โฉนด,75593,14,4497,03C003/001,0,3,72.2,,,,372.2,
1586,โฉนด,75592,13,4496,03C003/002,1,0,1,,,,401,
1587,โฉนด,75591,12,4495,03C003/003,1,0,1,,,,401,
1588,โฉนด,75590,11,4494,03C003/004,1,0,1,,,,401,
1589,โฉนด,75589,10,4493,03C003/005,0,1,58.9,,,,158.9,
1590,โฉนด,1671,1070,1598,03C004,0,1,57.9,,,,157.9,
1591,โฉนด,80949,4,4560,03C004/001,2,2,90.9,,,,890.9,
1592,โฉนด,80950,21,4561,03C004/002,1,0,0,,,,200,
1593,โฉนด,80951,22,4562,03C004/003,1,0,0,,,,200,
1594,โฉนด,2058,1071,1597,03C005,1,1,49,,,,549,
1595,โฉนด,120768,32,5155,03C005/001,4,3,68.9,,,,1968.9,
1596,โฉนด,137333,46,6172,03C005/002,0,0,41.1,,,,41.1,
1597,โฉนด,137334,47,6173,03C005/003,0,0,41.1,,,,41.1,
1598,โฉนด,137335,48,6174,03C005/004,0,0,41.1,,,,41.1,
1599,โฉนด,137336,49,6175,03C005/005,0,0,41.2,,,,41.2,
1600,โฉนด,137337,50,6176,03C005/006,0,0,41.3,,,,41.3,
1601,โฉนด,137338,51,6177,03C005/007,0,0,41.4,,,,41.4,
1602,โฉนด,137339,52,6178,03C005/008,0,0,41.5,,,,41.5,
1603,โฉนด,137340,53,6179,03C005/009,0,0,80,,,,80,
1604,โฉนด,149195,87,6646,03C005/010,0,0,80,,,,80,
1605,โฉนด,149194,86,6645,03C005/011,0,0,80,,,,80,
1606,โฉนด,149193,85,6644,03C005/012,0,0,80,,,,80,
1607,โฉนด,149192,84,6643,03C005/013,0,0,80,,,,80,
1608,โฉนด,149191,83,6642,03C005/014,0,0,80,,80,,,
1609,โฉนด,149190,82,6641,03C005/015,0,0,80,,80,,,
1610,โฉนด,149189,32,6640,03C005/016,0,1,7.2,,107.2,,,
1611,โฉนด,1525,1072,1677,03C006,9,0,68.3,,"3,668.30",,,
1612,นสล,ลพ 1083,,,03D001,5,2,18,"2,218.00",,,,
1613,โฉนด,25585,816,3343,03D002,0,0,56.3,,56.3,,,
1614,โฉนด,6594,817,2089,03D003,0,0,59.1,,,,,59.1
1615,โฉนด,952,818,1204,03D004,0,0,46.3,,46.3,,,
1616,โฉนด,956,819,1203,03D005,0,1,60,,160,,,
1617,โฉนด,1149,827,1202,03D006,2,0,56.9,,739.1,117.8,,
1618,โฉนด,2318,829,1205,03D007,1,0,54.7,,454.7,,,
1619,โฉนด,93615,39,4889,03D007/001,0,0,77.3,,77.3,,,
1620,โฉนด,93614,26,8023,03D007/002,0,0,54.3,,54.3,,,
1621,โฉนด,93613,37,4887,03D007/003,0,0,52.6,,52.6,,,
1622,โฉนด,1461,828,1201,03D008,1,0,79.2,,471,8.25,,
1623,โฉนด,955,826,1200,03D009,0,0,73.9,73.9,,,,
1624,โฉนด,27058,820,3526,03D009/001,0,0,83.5,,83.5,,,
1625,โฉนด,27059,821,3527,03D009/002,0,0,48.4,,48.4,,,
1626,โฉนด,27060,822,3528,03D009/003,0,0,56.4,,56.4,,,
1627,โฉนด,27061,823,3529,03D009/004,0,0,42.6,,42.6,,,
1628,โฉนด,27062,825,3530,03D009/005,0,0,79.2,79.2,,,,
1629,โฉนด,910,824,1197,03D010,0,2,61.2,,249.95,11.25,,
1630,โฉนด,862,1270,1196,03D011,0,1,77,,177,,,
1631,โฉนด,29376,1269,3611,03D011/001,0,1,29.6,,,129.6,,
1632,โฉนด,863,1271,1198,03D012,0,1,79.6,,179.6,,,
1633,โฉนด,1401,1273,1199,03D013,0,1,52.1,152.1,,,,
1634,โฉนด,27705,1272,3504,03D013/001,0,1,61.1,161.1,,,,
1635,โฉนด,25671,1276,3356,03D014,0,1,96.6,,190.6,6,,
1636,โฉนด,2147,1275,1194,03D014/001,0,1,5.2,,105.2,,,
1637,โฉนด,46817,1274,3866,03D014/002,0,0,76.4,,76.4,,,
1638,โฉนด,1875,1279,1193,03D015,0,2,11.1,211.1,,,,
1639,โฉนด,27072,1277,3531,03D015/001,0,1,61.3,,161.3,,,
1640,โฉนด,27073,1278,3532,03D015/002,0,1,58.2,,,158.2,,
1641,โฉนด,2759,1280,1195,03D016,7,0,10.5,"2,810.50",,,,
1642,โฉนด,1867,830,1523,03D017,3,0,67.9,,"1,267.90",,,
1643,โฉนด,25516,69,3443,03D018,0,0,49.9,,49.9,,,
1644,โฉนด,51004,1282,3950,03D018/001,0,0,29.9,,29.9,,,
1645,โฉนด,2882,70,1952,03D019,0,1,28.1,,120.1,8,,
1646,โฉนด,66403,176,4117,03D019/001,0,1,65.8,165.8,,,,
1647,โฉนด,66402,175,4116,03D019/002,0,0,11.9,,11.9,,,
1648,โฉนด,90927,1284,2510,03D019/003,0,1,28,,128,,,
1649,โฉนด,10928,1054,2511,03D020,0,2,40.1,240.1,,,,
1650,โฉนด,10930,1056,2513,03D022,0,0,17,,17,,,
1651,โฉนด,10942,1057,2514,03D023,0,1,8.6,,108.6,,,
1652,โฉนด,10943,1058,2515,03D024,0,1,37.8,,127.8,10,,
1653,โฉนด,10944,1059,2516,03D025,0,0,72,,72,,,
1654,โฉนด,147451,74,6598,03D025/001,0,0,62.4,,62.4,,,
1655,โฉนด,10945,1060,2517,03D026,0,2,16.8,,216.8,,,
1656,โฉนด,10960,1062,2506,03D028,0,0,48.1,,,,48.1,
1657,โฉนด,10961,1063,2485,03D029,0,1,26.4,,,,126.4,
1658,โฉนด,10962,1064,2486,03D030,0,1,22.9,,,,122.9,
1659,โฉนด,10963,1065,2487,03D031,0,1,18.9,,118.9,,,
1660,โฉนด,10964,1066,2488,03D032,0,1,17.4,,111.4,6,,
1661,โฉนด,10965,,2489,03D033,0,1,42,,142,,,
1662,โฉนด,7389,1283,2106,03D034,1,0,0,,400,,,
1663,โฉนด,10927,1284,2510,03D035,0,1,42.3,,142.3,,,
1664,โฉนด,10926,1089,2494,03D036,0,1,35.9,,,,135.9,
1665,โฉนด,10925,1088,2493,03D037,0,0,31.5,,31.5,,,
1666,โฉนด,10941,1085,2504,03D038,0,1,3.7,,103.7,,,
1667,โฉนด,10940,1084,2503,03D039,0,1,34.8,,,,134.8,
1668,โฉนด,10939,1083,2502,03D040,0,1,35,135,,,,
1669,โฉนด,10938,1082,2501,03D041,0,1,34.8,134.8,,,,
1670,โฉนด,10937,1081,2500,03D042,0,0,65,,65,,,
1671,โฉนด,10959,1080,2507,03D043,0,0,69,,69,,,
1672,โฉนด,10958,1078,2484,03D044,0,1,35.2,,135.2,,,
1673,โฉนด,10957,1077,2483,03D045,0,1,35.4,,,,135.4,
1674,โฉนด,10954,1074,2480,03D048,0,3,97,,,,397,
1675,โฉนด,10922,1285,2490,03D049,0,1,34.3,,134.3,,,
1676,โฉนด,10923,1090,2491,03D050,0,1,34.9,,134.9,,,
1677,โฉนด,10924,1091,2492,03D051,0,0,45.7,,45.7,,,
1678,โฉนด,10932,1092,2495,03D052,0,0,89.1,,89.1,,,
1679,โฉนด,10933,1093,2496,03D053,0,1,34.7,,134.7,,,
1680,โฉนด,10934,1094,2497,03D054,0,1,34.6,134.6,,,,
1681,โฉนด,10935,1095,2498,03D055,0,1,34.5,134.5,,,,
1682,โฉนด,10936,1096,2499,03D056,0,0,76,,76,,,
1683,โฉนด,10949,1097,2508,03D057,0,0,57.9,,57.9,,,
1684,โฉนด,10950,1098,2509,03D058,0,1,32.9,,132.9,,,
1685,โฉนด,10951,1099,2477,03D059,0,1,31.8,,,131.8,,
1686,โฉนด,10952,1100,2478,03D060,0,1,30.9,,130.9,,,
1687,โฉนด,10953,1102,2479,03D061,0,1,10,,110,,,
1688,โฉนด,29014,1101,3568,03D061/001,0,1,12.1,,112.1,,,
1689,โฉนด,861,1268,1192,03D062,0,1,1.4,,101.4,,,
1690,โฉนด,46801,1267,3873,03D062/001,0,0,64.8,,,64.8,,
1691,โฉนด,46802,1266,3874,03D062/002,0,0,74.6,,74.6,,,
1692,โฉนด,882,1264,1190,03D063,0,0,53.5,,53.5,,,
1693,โฉนด,66690,170,4206,03D063/001,0,0,84.2,,76.2,8,,
1694,โฉนด,66691,171,4207,03D063/002,0,0,74,,69,5,,
1695,โฉนด,11687,1263,2972,03D064,0,1,5.9,,105.9,,,
1696,โฉนด,917,1265,1191,03D065,0,0,99.5,,99.5,,,
1697,โฉนด,62740,86,4095,03D065/001,0,0,89.7,,89.7,,,
1698,โฉนด,868,1325,1189,03D066,0,0,60.1,,60.1,,,
1699,โฉนด,7240,1326,2084,03D067,0,0,63.7,,63.7,,,
1700,โฉนด,1083,1324,1188,03D068,0,0,75.2,,75.2,,,
1701,โฉนด,27114,1323,3499,03D068/001,0,0,35.3,,,,35.3,
1702,โฉนด,2300,1321,1187,03D069,0,0,36.1,,,,36.1,
1703,โฉนด,2824,1320,1929,03D070,0,0,42.4,,42.4,,,
1704,โฉนด,972,1322,1186,03D071,0,0,34.4,,34.4,,,
1705,โฉนด,22710,1327,3161,03D072,0,0,48.4,,39.4,9,,
1706,โฉนด,2705,1329,1867,03D073,0,0,65.2,,65.2,,,
1707,โฉนด,22711,1328,3162,03D074,0,0,38.1,,38.1,,,
1708,โฉนด,820,1330,1185,03D075,0,0,74.4,,74.4,,,
1709,โฉนด,951,1331,1184,03D076,0,0,73.6,,73.6,,,
1710,โฉนด,806,1332,1181,03D077,0,1,8.9,,108.9,,,
1711,โฉนด,777,1335,1183,03D078,0,1,26,,126,,,
1712,โฉนด,135623,66,6085,03D078/001,0,0,48.5,,48.5,,,
1713,โฉนด,2489,1334,1182,03D079,0,1,58.5,,158.5,,,
1714,โฉนด,782,1333,1180,03D080,0,0,72.3,72.3,,,,
1715,โฉนด,98754,33,4947,03D080/001,0,0,59.1,59.1,,,,
1716,โฉนด,98755,34,4948,03D080/002,0,0,72.3,,72.3,,,
1717,โฉนด,789,1319,1177,03D081,0,0,94.8,,94.8,,,
1718,โฉนด,2311,1318,1207,03D082,0,1,15.3,,115.3,,,
1719,โฉนด,63193,258,4016,03D082/001,0,1,15.9,,115.9,,,
1720,โฉนด,63192,1317,4015,03D082/002,0,0,18.9,,18.9,,,
1721,โฉนด,25247,1303,3304,03D084,0,1,11.5,,111.5,,,
1722,โฉนด,149236,179,6654,03D084-001,0,0,18.5,,18.5,,,
1723,โฉนด,25242,1299,3299,03D085,0,0,62.5,,62.5,,,
1724,โฉนด,25243,1300,3300,03D086,0,0,59.8,59.8,,,,
1725,โฉนด,25260,1298,3306,03D087,0,0,97,,97,,,
1726,โฉนด,25261,1297,3307,03D088,0,0,97.4,,97.4,,,
1727,โฉนด,909,1296,1170,03D089,0,1,94.5,,194.5,,,
1728,โฉนด,1960,1292,1759,03D090,0,0,97.7,,,,,97.7
1729,โฉนด,128465,58,5393,03D090/001,0,0,97.3,,97.3,,,
1730,โฉนด,785,1315,1178,03D091,0,1,78,,178,,,
1731,โฉนด,967,1316,1176,03D092,0,1,33.8,,133.8,,,
1732,โฉนด,792,1314,1174,03D093,0,0,36.3,,36.3,,,
1733,โฉนด,84341,2675,4699,03D093/001,0,0,50,,50,,,
1734,โฉนด,84342,2676,4700,03D093/002,0,0,82,,82,,,
1735,โฉนด,84343,2677,4701,03D093/003,0,1,31.7,,131.7,,,
1736,โฉนด,680,1313,1179,03D094,0,0,79.5,,79.5,,,
1737,โฉนด,38058,1312,3780,03D094/001,0,0,48.9,,48.9,,,
1738,โฉนด,827,1311,1173,03D095,0,0,32.6,,32.6,,,
1739,โฉนด,29423,1310,3621,03D095/001,0,0,50.2,,50.2,,,
1740,โฉนด,25246,1304,3303,03D096,0,0,64.1,,64.1,,,
1741,โฉนด,25245,1305,3302,03D097,0,0,37.8,,37.8,,,
1742,โฉนด,25244,1306,3301,03D098,0,0,86.7,,86.7,,,
1743,โฉนด,2417,1309,1821,03D099,0,0,82.5,,82.5,,,
1744,โฉนด,29440,1307,3622,03D099/001,0,0,73.2,,73.2,,,
1745,โฉนด,29441,1308,3623,03D099/002,0,0,42.6,,42.6,,,
1746,โฉนด,801,1295,1171,03D100,0,3,1.7,,301.7,,,
1747,โฉนด,895,1294,1169,03D101,0,2,10.8,,210.8,,,
1748,โฉนด,978,1293,1168,03D102,1,3,73.6,,773.6,,,
1749,โฉนด,6339,1291,2087,03D103,0,1,64.1,,,,,164.1
1750,โฉนด,21804,1290,3140,03D104,0,2,0,,200,,,
1751,โฉนด,1787,1288,1708,03D105,0,3,0.8,,300.8,,,
1752,โฉนด,10796,1289,2465,03D106,0,0,44.8,,44.8,,,
1753,โฉนด,107777,40,5045,03D106/001,0,0,51.1,,51.1,,,
1754,โฉนด,107776,39,5044,03D106/002,0,0,24.1,,24.1,,,
1755,โฉนด,4258,1287,2075,03D107,0,2,63.3,,,,263.3,
1756,โฉนด,4257,1286,2074,03D108,0,2,67.3,,,,267.3,
1757,โฉนด,4256,1103,2073,03D109,0,3,0.8,,300.8,,,
1758,โฉนด,1776,1104,1709,03D110,0,3,89.3,,381.8,7.5,,
1759,โฉนด,8754,1105,2353,03D111,1,0,52,,452,,,
1760,โฉนด,2582,1106,1837,03D112,0,1,52.2,,152.2,,,
1761,โฉนด,84429,24,4707,03D112/001,0,1,52.2,,152.2,,,
1762,โฉนด,84428,23,4706,03D112/002,0,1,52.3,,152.3,,,
1763,โฉนด,22163,1107,3180,03D113,0,0,65.7,,65.7,,,
1764,โฉนด,22164,1108,3181,03D114,0,0,41.7,,41.7,,,
1765,โฉนด,22165,1109,3182,03D115,0,0,38.8,,38.8,,,
1766,โฉนด,22166,1110,3183,03D116,0,0,36.4,,36.4,,,
1767,โฉนด,145268,64,6541,03D117/001,0,0,32.5,,32.5,,,
1768,โฉนด,22158,1112,3184,03D118,0,0,61,,61,,,
1769,โฉนด,22159,1113,3176,03D119,0,0,40.1,,40.1,,,
1770,โฉนด,22160,1114,3177,03D120,0,0,38.3,,38.3,,,
1771,โฉนด,22161,1115,3178,03D121,0,0,36.6,,36.6,,,
1772,โฉนด,22162,1116,3179,03D122,0,0,36.3,,36.3,,,
1773,โฉนด,2305,1117,1590,03D123,1,2,13.2,,,,613.2,
1774,โฉนด,911,1301,1175,03D124,0,0,44.1,,44.1,,,
1775,โฉนด,2035,1073,1596,03E002,12,0,88.8,"4,888.80",,,,
1776,โฉนด,,,,03E003,,,0,,,ไม่มีข้อมูล,,
1777,โฉนด,2625,1232,1549,03E004,0,0,62.9,62.9,,,,
1778,โฉนด,27755,1186,3542,03E004/001,1,0,84,,484,,,
1779,โฉนด,27758,1231,3545,03E004/004,0,0,63.8,63.8,,,,
1780,โฉนด,2456,1144,1551,03E005,0,2,26.9,226.9,,,,
1781,โฉนด,2284,1143,1550,03E006,1,0,22.5,,422.5,,,
1782,โฉนด,2633,1141,1553,03E007,0,0,69.2,,69.2,,,
1783,โฉนด,79510,18,4555,03E007/001,0,0,68.9,,68.9,,,
1784,โฉนด,79509,17,4554,03E007/002,0,0,74.2,,74.2,,,
1785,โฉนด,2505,1142,1552,03E008,0,2,57.1,257.1,,,,
1786,โฉนด,2285,1138,1556,03E009,0,0,92.1,,92.1,,,
1787,โฉนด,2452,1139,1555,03E010,0,0,86.4,,86.4,,,
1788,โฉนด,1128,1140,1554,03E011,0,2,70.5,,270.5,,,
1789,โฉนด,2416,1137,1558,03E012,0,1,59.9,,159.9,,,
1790,โฉนด,78377,16,4529,03E012/001,0,0,81.8,,78.8,3,,
1791,โฉนด,2609,1136,1557,03E013,1,0,5.4,,405.4,,,
1792,โฉนด,2486,1133,1561,03E014,0,1,15.6,,115.6,,,
1793,โฉนด,2455,1134,1560,03E015,0,0,73.2,,73.2,,,
1794,โฉนด,77595,15,4513,03E015/001,0,0,73.2,,73.2,,,
1795,โฉนด,2024,1135,1559,03E016,0,2,34.6,,,,234.6,
1796,โฉนด,2263,1132,1565,03E017,0,2,57.1,,257.1,,,
1797,โฉนด,2447,1131,1564,03E018,0,0,32.1,,32.1,,,
1798,โฉนด,8001,19,4557,03E018/001,0,0,73.4,,73.4,,,
1799,โฉนด,109095,1194,5051,03E018/002,0,0,36.6,,36.6,,,
1800,โฉนด,1707,1130,1563,03E019,0,1,84.4,,181.4,3,,
1801,โฉนด,2449,1129,1562,03E020,0,1,46,,146,,,
1802,โฉนด,2623,1121,1568,03E021,0,1,30,,110,20,,
1803,โฉนด,25715,1120,3366,03E021/001,0,0,52.6,,44.6,8,,
1804,โฉนด,2304,1128,1566,03E023,1,2,24,,606.5,17.5,,
1805,โฉนด,2448,1124,1571,03E024,0,1,52.2,,152.2,,,
1806,โฉนด,36019,1123,3778,03E024/001,0,0,64.2,,64.2,,,
1807,โฉนด,2638,840,246,03E025,0,1,90,,190,,,
1808,โฉนด,1216,1127,1569,03E026,0,2,16.1,,216.1,,,
1809,โฉนด,70640,9,4345,03E026/001,0,2,16.1,216.1,,,,
1810,โฉนด,27856,1125,3510,03E027,0,0,78.4,,78.4,,,
1811,โฉนด,2490,1218,1573,03E028,0,1,72.4,,172.4,,,
1812,โฉนด,2634,1216,1572,03E029,0,0,91.1,,91.1,,,
1813,โฉนด,99962,12,4981,03E029/001,0,0,78.9,,,,78.9,
1814,โฉนด,99961,11,4980,03E029/002,0,0,66.2,,66.2,,,
1815,โฉนด,2584,1217,1575,03E030,0,3,30.6,,330.6,,,
1816,โฉนด,1163,1215,1574,03E031,1,0,77.2,477.2,,,,
1817,โฉนด,1884,1212,1600,03E032,0,0,21.1,,21.1,,,
1818,โฉนด,138161,28,6185,03E032/001,0,1,71.6,171.6,,,,
1819,โฉนด,138162,29,6186,03E032/002,0,0,85.8,,,,85.8,
1820,โฉนด,138164,31,6188,03E032/003,0,1,71.6,,171.6,,,
1821,โฉนด,138163,30,6187,03E032/004,0,0,85.8,85.8,,,,
1822,โฉนด,8352,1211,2333,03E033,0,0,81,,81,,,
1823,โฉนด,1120,1213,1599,03E034,0,0,75,75,,,,
1824,โฉนด,90405,8,4843,03E034/001,0,0,75.8,,75.8,,,
1825,โฉนด,2585,1214,1576,03E035,0,1,56.5,,,,156.5,
1826,โฉนด,,,,03E036,,,0,,,,,
1827,โฉนด,829,1381,1140,03F001,0,0,39.7,,39.7,,,
1828,โฉนด,127527,52,5372,03F001/001,0,0,61.4,,49.4,12,,
1829,โฉนด,127528,53,5373,03F001/002,0,0,25.9,,25.9,,,
1830,โฉนด,127529,54,5374,03F001/003,0,0,25.5,,25.5,,,
1831,โฉนด,884,1382,1141,03F002,0,1,50.8,,150.8,,,
1832,โฉนด,140254,71,6302,03F002/001,0,0,77.5,,77.5,,,
1833,โฉนด,2709,1383,1870,03F003,0,1,30,,130,,,
1834,โฉนด,784,1384,1138,03F004,0,1,42.3,142.3,,,,
1835,โฉนด,682,1387,1147,03F005,0,1,79.9,,,,,179.9
1836,โฉนด,2732,1386,1139,03F006,0,0,9,,9,,,
1837,โฉนด,77858,20,4510,03F006/001,0,0,75.7,,75.7,,,
1838,โฉนด,77859,21,4511,03F006/002,0,0,36.7,,36.7,,,
1839,โฉนด,77860,22,4512,03F006/003,0,0,35.8,,,,35.8,
1840,โฉนด,787,1385,1137,03F007,0,0,83.7,,83.7,,,
1841,โฉนด,143517,173,6499,03F007/001,0,0,16.9,,16.9,,,
1842,โฉนด,143516,172,6498,03F007/002,0,0,33.6,,33.6,,,
1843,โฉนด,859,1388,1134,03F008,0,0,96.5,,,96.5,,
1844,โฉนด,67165,2624,4291,03F008/001,0,0,97.5,,97.5,,,
1845,โฉนด,67164,2623,4290,03F008/002,0,0,97.8,,97.8,,,
1846,โฉนด,791,1389,1133,03F009,0,1,7.5,,107.5,,,
1847,โฉนด,804,1390,1135,03F010,0,0,90,,90,,,
1848,โฉนด,148016,176,6604,03F010/001,0,0,66.2,,66.2,,,
1849,โฉนด,966,1394,1136,03F011,0,0,87,,,,87,
1850,โฉนด,26503,1391,3438,03F011/001,0,0,87.6,,87.6,,,
1851,โฉนด,26504,1392,3439,03F011/002,0,0,87.6,87.6,,,,
1852,โฉนด,26505,1393,3440,03F011/003,0,0,87.7,,87.7,,,
1853,โฉนด,832,1463,1123,03F012,0,1,15.9,,115.9,,,
1854,โฉนด,84345,2674,4697,03F012/001,0,2,39.2,,239.2,,,
1855,โฉนด,867,1461,1124,03F013,0,2,64.9,,264.9,,,
1856,โฉนด,878,1458,1126,03F014,0,0,74.7,,74.7,,,
1857,โฉนด,132081,61,5547,03F014/001,0,0,45.5,,45.5,,,
1858,โฉนด,132082,62,5548,03F014/002,0,0,46.3,,,,46.3,
1859,โฉนด,132083,63,5549,03F014/003,0,0,57.1,,57.1,,,
1860,โฉนด,132085,65,5551,03F014/005,0,0,27.9,,27.9,,,
1861,โฉนด,132084,64,5550,03F014/006,0,0,58.4,,58.4,,,
1862,โฉนด,1095,1457,1132,03F015,0,0,29.5,,29.5,,,
1863,โฉนด,125489,51,5346,03F015/001,0,0,44.2,,44.2,,,
1864,โฉนด,148701,178,6620,03F015/002,0,0,14.6,,14.6,,,
1865,โฉนด,2281,1456,1131,03F016,0,2,36.7,,236.7,,,
1866,โฉนด,957,1462,1122,03F017,0,1,1.1,,101.1,,,
1867,โฉนด,28215,1460,3548,03F017/001,0,1,22.5,,,,,
1868,โฉนด,1102,1459,1125,03F018,0,2,74.1,,265.1,9,,
1869,โฉนด,1619,1454,1206,03F019,0,1,43.2,,143.2,,,
1870,โฉนด,963,1453,1127,03F020,0,1,96.5,,196.5,,,
1871,โฉนด,961,1452,1128,03F021,0,1,14.8,,114.8,,,
1872,โฉนด,833,1450,1130,03F022,0,1,27.5,,127.5,,,
1873,โฉนด,29386,1455,3614,03F022/001,0,0,85,,85,,,
1874,โฉนด,29387,1451,3615,03F022/002,0,0,71.8,,71.8,,,
1875,โฉนด,962,1449,1129,03F023,0,1,97.7,,,,197.7,
1876,โฉนด,780,1395,1142,03F024,0,0,76.7,,76.7,,,
1877,โฉนด,783,1397,1144,03F025,0,0,62,,62,,,
1878,โฉนด,144730,174,6520,03F025/001,0,0,62,,62,,,
1879,โฉนด,776,1399,1145,03F026,0,1,99.5,,199.5,,,
1880,โฉนด,1032,1400,1146,03F027,0,1,18.2,,118.2,,,
1881,โฉนด,2418,1401,1150,03F028,0,1,43.2,,143.2,,,
1882,โฉนด,2605,1396,1143,03F029,0,0,21.7,,21.7,,,
1883,โฉนด,71754,9,4375,03F029/001,0,0,23.3,,23.3,,,
1884,โฉนด,71752,7,4373,03F029/002,0,0,74.9,,74.9,,,
1885,โฉนด,71753,8,4374,03F029/003,0,0,39.6,,39.6,,,
1886,โฉนด,2336,1398,1262,03F030,0,0,80.2,,80.2,,,
1887,โฉนด,989,1404,1148,03F031,0,0,47.3,,47.3,,,
1888,โฉนด,2039,1402,1149,03F032,0,1,55.8,,155.8,,,
1889,โฉนด,2726,1403,1876,03F033,0,0,94.3,,94.3,,,
1890,โฉนด,686,1405,1151,03F034,0,1,25.5,,125.5,,,
1891,โฉนด,988,1406,1152,03F035,0,1,33,,133,,,
1892,โฉนด,959,1407,1153,03F036,0,0,97.1,,97.1,,,
1893,โฉนด,786,1408,1154,03F037,0,0,57.6,,57.6,,,
1894,โฉนด,101873,36,5006,03F037/001,0,0,73.2,,73.2,,,
1895,โฉนด,788,1410,1156,03F038,0,1,56,,156,,,
1896,โฉนด,778,1409,1155,03F039,0,0,62.9,,62.9,,,
1897,โฉนด,89654,25,4825,03F039/002,0,0,46,,46,,,
1898,โฉนด,1725,1411,1157,03F040,0,0,71.2,,71.2,,,
1899,โฉนด,1149,1424,1167,03F041,0,2,11.6,,211.6,,,
1900,โฉนด,27784,1210,4965,03F041/002,0,1,33.8,,133.8,,,
1901,โฉนด,27725,1422,3534,03F041/003,0,1,24.7,,124.7,,,
1902,โฉนด,27726,1421,3535,03F041/004,0,1,28.8,,128.8,,,
1903,โฉนด,27728,1425,3537,03F041/005,0,1,29.3,129.3,,,,
1904,โฉนด,27727,1426,3536,03F041/006,0,1,40.7,,140.7,,,
1905,โฉนด,2322,1420,1166,03F042,0,1,41.7,,141.7,,,
1906,โฉนด,1143,1418,1172,03F043,0,1,64.2,164.2,,,,
1907,โฉนด,2898,1419,1960,03F043/001,0,1,68.9,168.9,,,,
